TARGET,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL,PERSONAL_INCOME
0,57,1,1,0,1,0,1,1,12000.0
0,56,0,2,0,1,0,0,1,14000.0
0,51,1,0,0,1,0,1,1,13500.0
0,38,1,2,2,1,0,0,1,20000.0
0,23,0,0,0,1,0,0,1,23000.0
0,23,0,0,0,1,0,1,1,10000.0
0,51,1,2,0,1,0,0,1,5000.0
0,50,1,1,0,1,0,0,1,12000.0
0,42,1,1,0,1,0,0,1,10000.0
0,30,1,2,2,1,0,0,1,15000.0
0,28,1,1,1,1,0,0,1,5500.0
0,59,1,1,0,1,0,0,1,8000.0
0,47,1,1,0,1,0,0,1,15000.0
1,42,1,0,0,1,0,0,1,12000.0
0,50,1,0,0,1,0,1,1,15000.0
0,33,1,2,2,1,0,0,1,8000.0
0,41,1,2,2,1,0,0,1,20000.0
0,42,1,3,3,1,0,0,1,5000.0
0,55,1,3,1,1,0,0,1,9000.0
0,59,1,3,0,0,1,0,2,5000.0
0,40,0,1,1,1,0,0,1,15000.0
0,52,1,2,0,1,0,0,1,20000.0
0,59,1,0,0,1,0,0,1,21000.0
0,48,1,1,0,1,0,0,1,15000.0
0,48,0,2,0,1,0,0,1,8000.0
0,29,0,1,1,1,0,0,1,7000.0
0,40,1,1,1,1,0,1,1,15000.0
0,42,1,2,1,1,0,1,1,10000.0
0,58,1,0,0,0,1,0,1,5000.0
0,63,1,1,0,0,1,0,1,6000.0
0,41,0,1,1,1,0,0,1,9000.0
0,36,1,2,2,1,0,0,1,20000.0
0,36,1,1,1,1,0,0,1,10000.0
0,59,0,1,0,1,1,0,1,10000.0
0,25,0,1,1,1,0,0,1,19500.0
0,56,1,1,1,0,1,0,1,5000.0
0,38,1,0,0,1,0,0,1,10000.0
0,32,0,0,0,1,0,1,1,23000.0
0,35,1,1,1,1,0,0,1,16000.0
0,55,1,1,0,0,1,0,1,7000.0
0,56,1,4,0,0,1,0,1,4000.0
0,51,0,2,0,1,0,0,1,9000.0
0,32,0,2,2,1,0,0,1,17000.0
0,23,1,0,0,1,0,0,1,13000.0
0,29,0,1,1,1,0,0,1,12000.0
1,55,1,2,0,1,0,0,1,51000.0
0,51,0,2,0,1,0,0,1,20000.0
0,22,0,0,0,1,0,0,1,10000.0
0,57,0,0,0,1,0,0,1,10000.0
0,40,0,1,0,1,0,0,1,10000.0
0,50,1,3,1,1,0,0,1,10000.0
0,63,1,0,0,0,1,0,1,5600.0
0,49,0,1,0,1,0,0,1,15000.0
0,62,1,2,0,1,1,0,1,7000.0
0,41,1,2,0,1,0,1,1,11000.0
0,27,1,0,0,1,0,1,1,25000.0
0,30,0,1,1,1,0,0,1,15000.0
0,37,0,2,2,1,0,0,1,25000.0
0,37,0,2,2,1,0,0,1,45000.0
1,33,1,3,3,1,0,0,1,8000.0
0,35,0,2,2,1,0,0,1,12000.0
0,23,0,0,0,1,0,1,1,10500.0
1,30,1,2,2,1,0,0,1,12000.0
0,53,1,3,0,1,0,0,1,8000.0
1,35,0,0,0,1,0,0,1,15000.0
0,24,0,0,0,1,0,0,1,6000.0
0,37,1,2,2,1,0,0,1,9000.0
0,38,1,2,2,1,0,1,1,10000.0
0,43,0,1,1,1,0,0,1,23000.0
0,33,0,1,1,1,0,0,1,15000.0
1,33,0,1,1,1,0,0,1,9000.0
0,55,0,0,0,1,0,0,1,40000.0
0,28,0,1,2,1,0,0,1,30000.0
0,53,1,2,1,1,1,0,1,28000.0
0,39,1,2,1,1,0,0,1,18000.0
0,53,0,2,0,1,0,0,1,8000.0
0,52,0,0,0,1,0,0,1,15400.0
0,53,0,3,0,1,0,1,1,5000.0
0,62,1,0,0,0,1,0,1,5000.0
0,25,0,1,1,1,0,0,1,14000.0
0,39,1,0,0,1,0,0,1,18000.0
0,27,0,1,1,1,0,0,1,14000.0
0,30,1,0,0,1,0,0,1,5000.0
0,22,0,0,0,1,0,0,1,10000.0
0,25,0,0,0,1,0,0,1,7000.0
0,53,0,0,0,1,0,1,1,12000.0
0,26,0,0,0,1,0,0,1,12000.0
0,46,0,1,1,1,0,0,1,15000.0
0,44,1,1,0,1,0,0,1,10000.0
0,30,1,0,0,1,0,0,1,23000.0
0,43,1,2,1,1,0,0,1,12000.0
0,28,1,1,1,1,0,0,1,6000.0
0,40,1,2,2,1,0,0,1,16000.0
0,57,1,3,1,0,1,0,1,3500.0
0,56,1,1,0,1,1,0,1,15000.0
1,43,0,2,2,1,0,0,1,35000.0
0,59,1,0,0,0,1,0,1,5800.0
0,31,0,1,1,1,0,1,1,9000.0
0,52,1,1,1,1,0,0,1,20000.0
0,34,1,1,1,1,0,0,1,11000.0
0,34,1,2,2,1,0,0,1,10000.0
1,42,0,3,3,1,0,0,1,25000.0
0,37,0,2,2,1,0,1,1,15000.0
0,39,0,3,3,1,0,0,1,25000.0
1,50,1,1,0,1,0,0,1,12000.0
0,33,1,0,0,1,0,0,1,28000.0
0,54,1,2,0,1,0,0,1,6200.0
0,32,1,0,0,1,0,1,1,20000.0
0,62,1,0,0,0,1,0,1,10000.0
0,42,1,2,2,1,0,0,1,14000.0
0,35,0,2,2,1,0,0,1,29000.0
0,40,1,2,0,1,0,0,1,7600.0
0,27,1,2,2,1,0,0,1,8000.0
0,38,0,2,2,1,0,0,1,20000.0
0,44,1,0,0,1,0,0,1,8000.0
0,48,1,0,0,1,0,0,1,18000.0
0,40,1,1,1,1,0,0,1,20000.0
0,57,1,2,0,0,1,0,1,8000.0
0,52,1,1,0,0,1,0,1,7300.0
0,54,1,2,0,0,1,0,1,5000.0
0,31,1,1,1,1,0,0,1,10000.0
0,55,1,2,1,1,0,0,1,7800.0
1,44,1,0,0,1,0,0,1,10000.0
0,37,1,1,1,1,0,0,1,10000.0
0,43,0,1,0,1,0,0,1,5000.0
0,24,0,2,3,1,0,0,1,15000.0
0,38,1,1,1,1,0,0,1,12000.0
0,42,1,2,2,1,0,0,1,11000.0
0,58,1,0,0,0,1,0,1,10000.0
0,34,0,1,1,1,0,0,1,26000.0
0,64,1,0,0,1,0,1,1,12000.0
0,51,1,0,0,1,0,1,1,10000.0
0,26,0,1,1,1,0,0,1,12000.0
0,46,0,1,0,1,0,0,1,16000.0
1,42,1,1,0,1,0,0,1,25000.0
0,31,1,2,2,1,0,0,1,4300.0
1,22,1,0,0,1,0,0,1,10000.0
0,24,0,0,0,1,0,0,1,11000.0
0,50,1,2,0,1,0,0,1,8000.0
1,46,1,2,0,1,0,0,1,4400.0
0,27,0,1,1,1,0,0,1,12000.0
0,45,1,2,1,1,0,0,1,7000.0
0,39,1,3,3,1,0,0,1,10000.0
0,59,1,1,0,0,1,0,1,4000.0
0,31,0,3,3,1,0,0,1,7000.0
1,42,1,3,2,1,0,0,1,6000.0
0,45,0,1,0,1,0,0,1,15000.0
0,28,0,1,1,1,0,1,1,10000.0
0,52,0,1,1,1,0,0,1,10000.0
0,52,1,0,0,1,0,1,1,10000.0
0,31,0,0,0,1,0,0,1,50000.0
0,57,1,0,0,0,1,0,1,7000.0
0,25,0,0,0,1,0,0,1,14000.0
0,54,1,0,0,1,0,0,1,12000.0
0,37,0,1,2,1,0,0,1,18600.0
0,42,1,3,1,1,0,0,1,4300.0
0,40,1,3,1,1,0,1,1,18000.0
0,46,0,2,2,1,0,0,1,7000.0
0,34,1,1,1,1,0,1,1,5000.0
0,33,0,1,1,1,0,0,1,10000.0
0,47,1,0,0,1,0,0,1,13000.0
0,32,1,0,0,1,0,0,1,15000.0
0,44,0,2,2,1,0,0,1,12000.0
0,58,1,1,0,0,1,1,1,8500.0
0,33,1,0,0,1,0,0,1,8000.0
0,48,0,0,0,1,0,0,1,14000.0
0,40,1,2,2,1,0,0,1,5000.0
0,55,0,2,0,1,0,0,1,25000.0
0,56,1,2,0,1,1,0,1,8500.0
0,58,1,3,0,0,1,0,1,10000.0
0,32,1,1,1,1,0,0,1,10000.0
0,58,0,1,1,1,1,0,1,13000.0
0,42,1,2,1,1,0,0,1,8000.0
0,50,1,2,0,1,0,0,1,11000.0
0,50,1,2,0,1,0,0,1,15500.0
0,28,0,0,0,1,0,0,1,10000.0
0,53,1,2,1,1,0,0,1,12000.0
1,29,0,0,0,1,0,0,1,9000.0
0,31,1,2,2,1,0,0,1,15000.0
1,47,1,1,1,1,0,0,1,11000.0
0,36,1,2,2,1,0,1,1,7400.0
0,51,1,3,1,1,0,0,1,9000.0
0,49,1,2,0,1,0,0,1,17000.0
0,53,1,0,0,1,0,0,1,17000.0
0,61,0,4,0,1,0,1,1,10000.0
0,42,0,1,1,1,0,0,1,22000.0
0,22,0,1,1,1,0,0,1,12000.0
0,52,1,0,0,1,0,0,1,4300.0
0,47,0,2,1,1,0,0,1,5000.0
1,34,1,1,1,1,0,0,1,11000.0
0,49,1,0,0,1,0,0,1,20000.0
0,23,1,0,0,1,0,0,1,11000.0
0,22,0,1,1,1,0,0,1,8000.0
0,42,0,2,1,1,0,0,1,20000.0
0,30,1,1,1,1,0,0,1,10000.0
0,29,1,1,1,1,0,0,1,10000.0
0,50,1,2,0,1,0,0,1,12000.0
0,25,0,0,0,1,0,0,1,14000.0
1,40,0,2,2,1,0,0,1,20000.0
0,34,0,0,0,1,0,0,1,7500.0
0,56,0,0,0,1,0,0,1,23000.0
0,37,1,1,1,1,0,0,1,10000.0
0,50,1,0,0,1,0,0,1,8100.0
0,59,1,1,0,1,0,0,1,9000.0
0,55,1,2,0,1,0,0,1,7000.0
0,27,0,2,2,1,0,0,1,16000.0
0,52,1,0,0,0,1,0,1,6800.0
0,46,0,1,1,1,0,0,1,17000.0
1,27,0,0,0,1,0,0,1,9000.0
0,34,0,0,0,1,0,1,1,15000.0
0,58,0,0,0,1,1,0,1,18000.0
0,58,1,2,0,1,1,0,1,16000.0
0,60,1,0,0,0,1,1,1,7000.0
0,54,1,2,0,1,0,0,1,15000.0
0,32,0,1,1,1,0,0,1,30000.0
0,46,1,2,0,1,0,0,1,13000.0
0,57,1,0,0,1,0,1,1,14500.0
0,34,0,0,0,1,1,0,1,12000.0
0,53,1,1,1,1,0,0,1,9000.0
0,29,0,0,0,1,0,0,1,27000.0
0,38,1,2,0,1,0,1,1,13000.0
1,37,0,1,1,1,0,0,1,18000.0
0,41,1,2,2,1,0,0,1,8000.0
0,59,1,0,0,1,0,0,1,14000.0
0,55,0,2,0,1,0,1,1,23000.0
0,39,1,2,2,1,0,0,1,18000.0
0,46,1,1,0,1,0,0,1,12000.0
0,55,0,0,0,1,0,0,1,10000.0
0,31,0,0,0,1,0,0,1,25000.0
1,32,1,1,1,1,0,0,1,20000.0
0,60,1,3,0,0,1,0,1,4000.0
0,25,0,0,0,1,0,0,1,20000.0
0,36,1,1,1,1,0,0,1,17500.0
0,43,1,1,1,1,0,0,1,8000.0
0,36,1,1,0,1,0,0,1,7500.0
0,25,0,2,2,1,0,0,1,12000.0
0,49,0,5,1,1,0,0,1,30000.0
0,35,0,1,0,1,0,0,1,17000.0
0,34,1,2,0,1,0,0,1,18000.0
0,41,1,0,0,1,0,0,1,6000.0
0,35,1,2,1,1,0,0,1,8000.0
0,39,1,3,0,1,0,0,1,5500.0
0,53,1,2,0,1,0,1,1,4300.0
0,32,0,1,1,1,0,0,1,9000.0
0,49,1,3,0,1,0,1,1,4500.0
0,43,1,0,0,1,0,0,1,8000.0
0,31,0,2,2,1,0,0,1,9000.0
0,33,1,1,1,1,0,1,1,12000.0
0,47,0,0,0,1,0,0,1,14000.0
1,22,1,1,1,1,0,0,2,8000.0
0,47,0,2,2,1,0,0,1,9000.0
1,39,1,1,1,1,0,0,1,18000.0
0,53,1,0,0,1,0,1,1,30000.0
0,29,1,1,1,1,0,0,1,18000.0
1,44,1,2,2,1,0,0,1,15000.0
0,56,1,2,0,1,0,0,1,10000.0
0,58,1,2,0,0,1,0,1,6500.0
0,40,0,2,2,1,0,0,1,19600.0
0,50,1,3,1,1,0,0,1,17000.0
0,48,1,4,2,1,0,0,1,26000.0
0,34,1,2,2,1,0,0,1,6000.0
0,51,1,1,0,1,0,0,1,11000.0
1,23,0,0,0,1,0,0,1,17000.0
1,23,0,1,0,1,0,0,1,15000.0
0,44,0,0,0,1,0,0,1,9000.0
0,58,1,2,0,0,1,0,1,8000.0
1,32,1,2,2,1,0,0,1,23000.0
0,33,0,2,2,1,0,0,1,22000.0
0,45,1,2,1,1,0,0,1,9000.0
0,39,1,2,2,1,0,0,1,12000.0
0,55,1,0,0,1,0,0,1,15000.0
0,42,1,2,2,1,0,0,1,14000.0
0,49,0,2,0,1,1,1,1,12000.0
0,23,0,0,0,1,0,1,1,12000.0
0,40,0,1,1,1,0,1,1,18000.0
0,28,1,1,1,1,0,1,1,15000.0
0,43,1,1,1,1,0,0,1,19000.0
0,31,1,2,2,1,0,0,1,6000.0
0,24,0,0,0,1,0,0,1,7500.0
0,28,1,0,0,1,0,0,1,8000.0
0,57,0,0,1,0,1,0,1,15000.0
0,25,1,2,2,1,0,0,1,6000.0
0,37,0,3,3,1,0,0,1,8000.0
0,40,0,1,1,1,0,0,1,40000.0
0,59,1,2,0,1,0,1,1,14000.0
1,35,1,2,2,1,0,0,1,6200.0
0,34,0,1,1,1,0,0,1,15000.0
0,25,0,0,0,1,0,0,1,18000.0
0,58,1,1,1,0,1,0,1,5000.0
0,50,0,2,0,1,0,0,1,10000.0
0,64,0,0,0,0,1,1,1,14358.0
0,43,1,2,0,1,0,0,1,5000.0
0,42,1,2,1,1,0,0,1,12000.0
0,40,1,1,1,1,0,0,1,12000.0
0,36,0,2,2,1,0,0,1,15000.0
0,30,1,0,0,1,0,0,1,15000.0
0,58,1,0,0,1,0,0,1,9000.0
0,41,1,1,1,1,0,0,1,8000.0
0,48,1,0,0,1,0,0,1,11000.0
1,31,1,2,2,1,0,0,1,10000.0
0,22,0,0,0,1,0,0,1,26000.0
0,54,1,0,0,1,0,0,1,6000.0
0,30,1,1,1,1,0,0,1,12000.0
0,30,1,1,1,1,0,0,1,10000.0
0,42,0,1,0,1,0,0,1,12000.0
0,35,1,3,3,1,0,0,1,10300.0
0,61,1,0,0,0,1,0,1,5500.0
0,52,1,1,0,1,1,0,1,15000.0
0,46,1,1,0,1,0,1,1,6500.0
0,34,0,2,3,1,0,0,1,7000.0
0,46,1,2,0,1,0,0,1,15000.0
0,33,0,1,2,1,0,0,1,13000.0
1,34,1,2,2,1,0,0,1,10000.0
0,28,0,1,1,1,0,0,1,18000.0
0,53,1,3,0,1,0,0,1,13000.0
0,44,1,2,0,1,0,0,1,27000.0
0,37,1,1,1,1,0,0,1,6000.0
0,27,0,1,2,1,0,0,1,54000.0
0,27,0,0,0,1,0,0,1,16000.0
0,45,0,2,1,1,0,0,1,15000.0
0,49,1,0,0,0,1,0,1,6000.0
1,32,1,1,1,1,0,0,1,10000.0
0,23,0,0,1,1,0,0,1,15000.0
0,29,1,0,0,1,0,0,1,25000.0
0,51,1,2,0,1,0,0,1,25000.0
0,53,1,0,0,1,0,0,1,16000.0
0,30,0,0,0,1,0,0,1,25000.0
0,58,1,0,0,1,0,0,1,10000.0
1,46,1,1,1,1,0,0,1,10000.0
0,61,1,0,0,0,1,0,1,10000.0
0,27,1,2,2,1,0,0,1,10000.0
0,28,0,1,1,1,0,0,1,10000.0
0,56,0,0,0,1,0,0,1,10500.0
0,30,0,0,0,1,0,0,1,20000.0
1,53,0,0,0,1,0,0,1,10000.0
1,59,1,3,0,0,1,0,1,9000.0
0,42,0,2,2,1,0,0,1,4500.0
1,35,1,1,1,1,0,0,1,8000.0
0,47,1,2,0,1,0,0,1,6500.0
0,58,1,2,0,1,1,0,1,15000.0
0,26,0,0,0,1,0,0,1,6000.0
0,34,0,1,1,1,0,0,1,14000.0
0,33,0,1,1,1,0,0,1,17000.0
0,61,0,0,0,0,1,0,1,7000.0
0,44,1,0,0,1,0,0,1,10000.0
0,34,1,1,1,1,0,0,1,7000.0
0,27,1,1,1,1,0,0,1,8000.0
0,56,0,0,0,1,0,0,1,19000.0
0,37,0,2,2,1,0,1,1,6000.0
0,57,1,0,0,1,1,0,1,15000.0
0,61,1,0,0,0,1,0,1,9000.0
0,50,0,0,0,1,0,0,1,15000.0
1,34,1,1,1,1,0,0,1,16000.0
0,32,0,0,0,1,0,0,1,9500.0
0,56,1,3,1,0,1,0,1,7000.0
0,50,0,2,0,1,0,0,1,12000.0
1,48,1,2,0,1,0,0,1,7000.0
0,48,1,0,0,1,0,0,1,40000.0
0,57,1,0,0,0,1,0,1,18000.0
0,30,1,2,2,1,0,0,1,6670.0
0,36,1,2,2,1,0,0,1,5000.0
0,32,0,2,2,1,0,0,1,15000.0
1,56,1,0,0,0,1,0,1,5000.0
0,27,1,0,0,1,0,0,1,13000.0
0,58,1,0,0,1,0,0,1,12000.0
0,60,1,0,0,0,1,0,1,11500.0
0,56,1,5,0,1,0,0,1,12000.0
0,54,1,0,0,1,0,0,1,12000.0
0,24,0,0,0,1,0,0,1,15000.0
0,53,1,1,0,1,0,0,1,5000.0
0,31,1,2,2,1,0,0,1,11000.0
0,61,1,2,0,0,1,0,1,14000.0
0,53,1,1,0,1,0,0,1,11500.0
1,29,1,1,1,1,0,0,1,7000.0
0,27,1,0,0,1,0,0,1,25000.0
0,55,0,1,0,1,0,0,1,6000.0
0,61,1,0,0,0,1,0,1,5000.0
0,49,0,3,0,1,0,0,1,16000.0
0,46,1,2,0,1,0,0,1,7500.0
0,50,0,2,0,1,0,0,1,20000.0
0,45,1,3,1,1,0,0,1,18000.0
0,35,1,1,1,1,0,0,1,9000.0
0,26,0,0,0,1,0,0,1,7000.0
0,45,1,1,0,1,0,0,1,20000.0
0,47,1,3,1,1,0,0,1,6000.0
0,54,1,0,0,1,0,0,1,12000.0
0,33,1,1,1,1,0,0,1,7500.0
0,37,0,2,2,1,0,0,2,11000.0
0,26,1,0,0,1,0,0,1,10000.0
0,51,0,0,0,1,0,0,1,20000.0
0,26,0,2,2,1,0,0,1,12000.0
0,38,1,2,2,1,0,0,1,9000.0
0,58,1,1,0,0,1,0,1,5600.0
0,38,0,2,2,1,0,0,1,20000.0
0,39,1,2,2,1,0,0,1,5000.0
0,63,0,2,2,1,1,0,1,20000.0
0,29,1,2,2,1,0,0,1,4000.0
0,42,1,1,1,1,0,0,1,8000.0
0,31,1,1,1,1,0,0,1,10400.0
0,37,1,2,2,1,0,0,1,20000.0
1,43,1,3,3,1,0,0,1,20000.0
0,30,1,1,1,1,0,0,1,11000.0
0,42,1,2,0,1,0,0,1,20000.0
0,35,1,1,1,1,0,0,1,6200.0
0,41,1,2,1,1,0,0,1,10000.0
0,27,0,1,1,1,0,0,1,15000.0
0,58,1,0,0,1,1,0,1,9000.0
0,46,1,2,0,1,0,0,1,16000.0
0,52,1,0,0,1,0,0,1,11000.0
0,34,1,1,1,1,0,0,1,30000.0
0,59,1,0,0,0,1,0,1,5000.0
0,37,0,0,0,1,0,0,1,15000.0
0,31,1,1,1,1,0,0,1,4000.0
0,23,0,1,1,1,0,0,1,20000.0
0,59,1,1,1,0,1,0,1,17000.0
0,28,0,0,0,1,0,0,1,12000.0
0,39,1,0,0,1,0,0,1,9500.0
0,38,1,2,2,1,0,0,1,14500.0
1,43,0,1,1,1,0,0,1,68000.0
0,49,1,0,0,1,0,0,1,14000.0
0,45,1,0,0,1,0,0,1,8500.0
0,50,0,2,1,1,0,0,1,12000.0
0,45,1,1,0,1,0,0,1,10000.0
0,58,1,3,0,1,1,0,1,13800.0
0,24,1,1,1,1,0,0,1,9000.0
1,26,0,0,0,1,0,0,1,21000.0
0,42,1,1,0,1,0,0,1,15000.0
0,28,1,1,1,1,0,0,1,8500.0
0,54,0,2,0,1,0,0,1,8000.0
0,25,1,1,1,1,0,0,1,11000.0
0,56,1,0,0,1,0,0,1,12000.0
0,33,0,0,1,1,0,0,1,45000.0
0,29,1,1,1,1,0,0,1,7000.0
0,27,1,1,1,1,0,0,1,4500.0
0,52,1,0,0,1,1,0,1,10000.0
1,44,1,0,0,1,0,0,1,11000.0
0,43,1,2,1,1,0,0,1,15000.0
1,31,1,1,1,1,0,0,1,9000.0
0,47,1,0,0,1,0,0,1,12000.0
0,47,1,1,1,1,0,0,1,5000.0
1,23,0,0,0,1,0,0,1,14000.0
0,51,1,2,0,1,0,0,1,15000.0
1,44,1,2,0,1,0,0,1,18000.0
0,46,1,0,0,1,0,0,1,20000.0
0,50,0,1,1,1,0,0,1,9600.0
0,33,0,0,0,1,0,0,1,8000.0
0,52,1,0,0,1,0,0,1,24000.0
0,44,1,0,0,1,0,0,1,14000.0
0,27,0,1,2,1,0,0,1,18500.0
0,40,1,1,0,1,0,0,1,13000.0
0,30,0,0,0,1,0,0,1,20000.0
0,33,0,0,0,1,0,0,1,25000.0
0,49,1,2,0,1,0,0,1,5300.0
0,37,1,0,0,1,0,0,1,8000.0
0,44,1,0,0,0,1,0,1,7800.0
0,58,1,2,0,0,1,0,1,8500.0
1,37,1,2,2,1,0,0,1,6300.0
1,46,1,2,0,1,0,0,1,4000.0
0,32,1,1,1,1,0,0,1,8000.0
0,31,1,1,1,1,0,0,1,30000.0
0,41,0,1,1,1,0,0,1,25000.0
0,44,1,2,1,1,0,0,1,15000.0
0,38,1,1,1,1,0,0,1,6500.0
0,24,0,0,0,1,0,0,1,12000.0
0,41,0,0,0,1,0,0,1,15000.0
0,55,1,2,0,1,1,0,1,21000.0
0,41,0,1,1,1,0,1,1,8000.0
0,34,0,0,0,1,0,0,1,17000.0
0,41,0,2,2,1,0,0,1,6000.0
0,63,1,0,0,1,1,0,1,16000.0
0,58,1,2,0,1,1,0,1,10000.0
1,29,1,1,0,1,0,0,1,11000.0
0,57,1,2,0,1,1,0,1,15000.0
0,47,0,2,0,1,0,0,1,20000.0
0,33,1,0,0,1,0,0,1,20000.0
0,46,1,1,0,1,0,0,1,20000.0
0,49,1,1,0,1,0,0,1,11000.0
0,28,1,2,0,1,0,0,1,10000.0
0,51,1,1,1,1,0,0,1,10000.0
0,28,1,1,1,1,0,0,1,6000.0
1,34,1,2,2,1,0,0,1,8000.0
0,26,0,0,0,1,0,0,1,20000.0
0,46,0,0,0,1,0,0,1,15000.0
0,30,1,1,0,1,0,0,1,13000.0
0,27,0,0,0,1,0,0,1,20000.0
0,63,1,0,0,0,1,0,1,4900.0
0,24,1,0,0,1,0,0,1,11000.0
1,57,0,0,0,1,0,0,1,12000.0
1,43,1,0,0,1,0,0,1,5000.0
0,39,1,1,1,1,0,0,1,10000.0
0,37,0,4,4,1,0,0,1,5000.0
0,38,0,1,1,1,0,0,1,13000.0
0,51,1,2,0,1,0,0,1,5000.0
0,45,0,2,2,1,0,0,1,15000.0
0,44,0,2,1,1,0,0,1,15000.0
0,31,0,0,0,1,0,0,1,6000.0
0,54,1,0,1,1,0,0,1,19000.0
1,35,1,1,1,1,0,0,1,25000.0
0,54,1,0,0,1,0,0,1,30000.0
0,32,0,1,1,1,0,0,1,12000.0
0,36,0,1,0,1,0,0,1,18000.0
0,55,1,3,0,1,0,0,1,7500.0
0,53,1,2,0,1,0,0,1,6000.0
0,58,0,3,0,1,0,0,1,35000.0
0,28,1,0,0,1,0,0,1,8000.0
1,53,1,2,0,1,0,0,1,30000.0
0,57,1,3,0,0,1,0,1,6000.0
0,47,0,2,1,1,0,0,1,14000.0
0,45,0,3,1,1,0,0,1,8500.0
0,46,1,2,0,1,0,0,1,7000.0
0,62,1,0,0,0,1,0,1,3000.0
0,49,0,2,0,1,0,0,1,15000.0
0,33,0,1,1,1,0,0,1,6000.0
0,56,0,3,0,1,0,0,1,15000.0
0,61,0,0,0,1,1,0,1,8000.0
1,34,1,5,5,1,0,0,1,5000.0
0,48,0,3,1,1,0,0,1,25000.0
1,33,0,1,1,1,0,0,1,50000.0
0,36,1,0,0,1,0,0,1,30000.0
0,35,1,2,2,1,0,0,1,8000.0
0,51,1,1,0,1,1,0,1,10000.0
1,22,1,0,0,1,0,0,1,15000.0
0,24,0,0,0,1,0,0,1,9000.0
0,28,0,0,0,1,0,0,1,14000.0
0,62,1,0,0,1,0,0,1,20000.0
0,41,1,2,2,1,0,0,1,7600.0
0,56,1,3,0,1,0,0,1,20000.0
0,24,0,3,3,1,0,0,1,15000.0
0,49,1,2,1,1,0,0,1,20000.0
0,48,0,0,0,1,0,0,1,11000.0
0,40,1,1,1,1,0,0,1,15000.0
0,49,0,1,1,1,0,0,1,15000.0
0,43,0,2,1,1,0,0,1,25800.0
0,42,1,1,0,1,0,0,1,7000.0
0,52,1,1,0,1,0,0,1,30000.0
0,31,0,0,0,1,0,0,1,25000.0
0,44,0,1,0,1,0,0,1,11000.0
0,45,1,2,1,1,0,0,1,7000.0
0,25,1,1,1,1,0,0,1,5000.0
1,41,0,2,2,1,0,0,1,30000.0
1,24,0,0,0,1,0,0,1,27000.0
0,57,1,0,0,0,1,0,1,5000.0
0,39,0,1,1,1,0,0,1,13000.0
0,29,1,0,0,1,0,0,1,10000.0
0,33,0,1,0,1,0,0,1,3000.0
0,53,1,2,0,1,0,1,1,6200.0
0,66,1,3,0,1,1,0,1,17404.0
0,40,1,2,1,1,0,0,1,14000.0
0,37,1,0,0,1,0,0,1,11000.0
0,34,1,1,1,1,0,1,1,8000.0
0,42,0,1,1,1,0,0,1,18000.0
1,49,0,1,1,1,0,1,1,10000.0
0,53,0,2,0,0,1,0,1,12000.0
0,48,1,0,0,1,0,0,1,6000.0
1,49,1,0,0,1,0,0,1,8000.0
0,51,1,0,0,1,0,0,1,6000.0
1,33,1,3,3,1,0,1,1,24000.0
1,57,1,2,0,1,1,0,1,41000.0
0,37,1,1,0,1,0,0,1,10000.0
0,38,1,1,1,1,0,1,1,12000.0
0,52,1,0,0,1,0,0,1,24000.0
0,60,1,0,0,1,1,0,1,20000.0
0,32,1,2,2,1,0,0,1,12700.0
0,49,1,0,0,1,0,0,1,14000.0
0,51,0,0,1,1,0,0,1,16000.0
0,60,1,3,0,1,0,0,1,10000.0
0,45,1,2,1,1,0,0,1,11000.0
0,55,1,1,0,1,0,0,1,5000.0
0,40,1,1,1,1,0,0,1,12000.0
0,22,0,0,0,1,0,0,1,7500.0
0,49,1,2,0,1,0,0,1,6000.0
0,44,1,0,0,1,0,0,1,9500.0
0,26,1,1,1,1,0,0,1,11000.0
0,41,1,1,1,1,0,0,1,9500.0
0,52,1,2,0,1,0,0,1,8000.0
0,44,1,1,1,1,0,0,1,10000.0
0,57,1,0,0,1,1,0,1,7000.0
1,48,1,2,0,1,0,0,1,6000.0
0,48,1,1,0,1,0,0,1,10000.0
0,49,1,2,0,1,0,0,1,13000.0
0,50,0,0,0,1,0,0,1,15000.0
0,33,1,3,3,1,0,0,1,7000.0
0,27,0,1,1,1,0,0,1,20000.0
0,59,1,2,0,1,1,0,1,15000.0
0,53,0,2,0,0,1,0,1,7000.0
0,54,1,2,0,1,0,0,1,8000.0
0,54,0,2,0,1,0,0,1,25000.0
0,27,1,1,1,1,0,0,1,14000.0
1,35,1,0,0,1,0,0,1,10000.0
1,30,0,1,1,1,0,0,1,35000.0
0,33,1,2,2,1,0,0,1,9000.0
0,34,0,2,2,1,0,0,1,20000.0
0,33,1,2,2,1,0,0,1,15000.0
0,56,1,1,1,1,0,0,1,10000.0
0,29,1,1,1,1,0,0,1,15000.0
0,36,1,1,1,1,0,0,1,12000.0
1,33,0,2,2,1,0,0,1,65000.0
0,48,0,0,0,1,0,0,1,15000.0
0,39,1,1,1,1,0,0,1,10000.0
0,57,1,0,0,0,1,0,1,8000.0
0,56,1,1,0,1,1,0,1,13500.0
0,38,1,1,1,1,0,0,1,20000.0
0,26,0,0,0,1,0,0,1,6700.0
0,46,1,1,0,1,0,0,1,26000.0
